1995,1.0
1996,40.75221238938053
1997,32.17526777020448
1998,28.879269261318505
1999,26.959036144578313
2000,20.400702987697716
2001,17.433083096039347
2002,15.470074812967582
2003,15.566824644549763
2004,14.601785714285715
2005,14.675130586186883
2006,13.702024593218233
2007,13.092251735919762
2008,13.25784475639967
2009,12.766232558139535
2010,12.274995799025374
2011,11.998369185369263
2012,11.794230908958802
2013,11.450455927051673
2014,11.472394237663776
2015,11.983373220808666
2016,12.41486068111455
2017,12.510484287930144
2018,12.560074341314092
2019,12.567581699346405
