1995,1.0
1996,0.9987958631358901
1997,0.9910573524374884
1998,0.9797635680065341
1999,0.9953454634799879
2000,0.9937562126171472
2001,0.9904016146376603
2002,0.9913628448336012
2003,0.9910793351000996
2004,0.99283380314445
2005,0.991710289291747
2006,0.9870458297681698
2007,0.9843133038857648
2008,0.9839122389417922
2009,0.9848284236580996
2010,0.9795370361182361
2011,0.9787604620877265
2012,0.9773046043411038
2013,0.9782373218411492
2014,0.9752123395463238
2015,0.9893114933538121
2016,0.9803322680870629
2017,0.9827103367241572
2018,0.9813019811796933
2019,0.9736958850092575
