0
0.0,0.0
85.83557379368898,100.0
80.78269482776653,85.83680425246554
92.38346017312556,93.83786244701336
93.04052515980584,97.9617450366369
88.24481207818336,94.87021736054288
87.89413132686522,91.83282987061726
91.58427719775318,94.28821035923244
92.53542183203007,95.65094345426692
92.37607742046622,95.29534086784257
90.24615327824979,95.44484160919399
89.62600205486616,93.18202791910964
91.32280470773529,94.54599147292068
91.1068591924499,95.07016691173304
91.28281479749725,94.13440301216308
91.63780215453332,95.32302619031506
91.43231553884867,94.54968284925033
91.92572950824714,94.82899699152829
93.05713635328932,95.27380783925287
93.98059566509373,96.87894131326865
89.28516497376047,96.4741203757821
85.10652696858023,91.3572575534788
85.72544773318732,91.32095901957045
88.89080293587463,91.9214229025292
0
