1995,1.0
1996,0.9983772043574588
1997,0.983959823443424
1998,0.9767101471976325
1999,0.9927188171670579
2000,0.9883160395041137
2001,0.9828643406921147
2002,0.9818411091250691
2003,0.986097759066979
2004,0.9852123353689228
2005,0.9870930770272446
2006,0.9787383504473297
2007,0.9720653488183769
2008,0.9766131965564173
2009,0.974754355519022
2010,0.9667867644130511
2011,0.9567956469432572
2012,0.9686115112509582
2013,0.9609612845958949
2014,0.9640929447839081
2015,0.984287183083952
2016,0.9754693336238639
2017,0.9752392811750505
2018,0.9691321716480622
2019,0.9638037507103016
