0
0.0,0.0
85.83434333491242,99.99938477061173
80.78146436898997,85.8349585643007
92.38038402618416,93.83601675884854
93.02822057204028,97.96051457786035
88.2134353793812,94.83637974418761
87.88551811542933,91.82483188856966
91.57197260998763,94.2759057714669
92.51388880344035,95.63310180200688
92.26287521302318,95.27934490374736
90.08373271974456,95.18152343101124
89.55771159276736,93.11312222762257
91.14869479085277,94.35588559194295
90.8238536738423,94.78839185190198
90.75740889990833,94.05934502679324
91.1560775435121,94.58905753010009
91.43170030946038,94.54906761986207
91.89312235066845,94.82838176214001
92.45113540583607,95.18829095428231
93.13157910927089,95.57034840440258
88.75975907617155,96.01700494029198
84.98963338480753,91.21821571172812
85.6387003894402,91.24036396970611
87.22660744058423,91.84205831144142
0
