1995,1.0
1996,79.6712802768166
1997,61.19259259259259
1998,45.39200998751561
1999,36.50244698205547
2000,34.85885885885886
2001,33.28917449332674
2002,31.225671140939596
2003,28.24733402132783
2004,28.682079081632654
2005,29.15566445661574
2006,29.8632918245804
2007,27.94964705882353
2008,27.2874442319949
2009,26.155326853440062
2010,22.304885496183207
2011,22.141444539982803
2012,21.735940010712373
2013,21.19844941853195
2014,21.067512568829304
2015,21.855272226051
2016,22.002151694459386
2017,22.445887445887447
2018,22.458606196852703
2019,22.02868664650353
